base_origem,qru_corrida,nome_orgao,status_corrida,motivo_corrida,km_total,valor_corrida,data_abertura,data_despacho,data_local_embarque,data_inicio,data_final,origem_endereco,origem_bairro,origem_cidade,origem_uf,destino_solicitado_endereco,destino_efetivo_endereco,origem_latitude,origem_longitude,destino_solicitado_latitude,destino_solicitado_longitude,destino_efetivo_latitude,destino_efetivo_longitude,ateste_setorial_data,conteste_info
TAXIGOV_DF,516442.0,Presidência da República,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,1.7,6.32,2022-04-01 10:23:40.823,2022-04-01 10:23:50.030,2022-04-01 10:24:17.627,2022-04-01 10:39:34.977,2022-04-01 10:44:51.007,"SMU, QGEX PORT NORTE",PA 32,BRASILIA,DF,"SMU HMAB, - SMU",QRO CJ 7 - SETOR MILITAR URBANO - 70630-221 - BRASILIA - DF - BRASILIA,-15.768598,-47.920664,-15.77242,-47.93008,-15.772921,-47.930525,,
TAXIGOV_DF,516443.0,Advocacia Geral da União,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-04-01 10:23:45.330,2022-04-01 10:25:26.623,,2022-04-01 10:25:26.623,2022-04-01 10:33:04.883,"ADVOCACIA-GERAL DA UNIAO, 6",ASA SUL,BRASILIA,DF,"Anexo II STF, Brasilia, Distrito Federal",,-15.802307,-47.880461,-15.802941,-47.861385,,,,
TAXIGOV_DF,516444.0,Ministério da Economia,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,1.9,6.32,2022-04-01 10:24:03.407,2022-04-01 10:24:11.910,2022-04-01 10:27:45.453,2022-04-01 10:28:04.257,2022-04-01 10:32:07.370,"PROCURADORIA-GERAL DA FAZENDA NACIONAL, 5646",ASA NORTE,BRASILIA,DF,"Bloco J - Esplanada dos Ministerios, Brasilia, DF",SCTN - ZONA CIVICOADMINISTRATIVA - 70070-200 - BRASILIA - DF - BRASILIA,-15.786220,-47.875244,-15.794483,-47.874682,-15.794533,-47.874548,,
TAXIGOV_DF,516450.0,Ministério das Relaçoes Exteriores,CONCLUÍDA,3 - VISITA TECNICA,4.19,13.24,2022-04-01 10:26:34.430,2022-04-01 10:28:14.360,2022-04-01 10:28:36.903,2022-04-01 10:28:39.310,2022-04-01 10:45:05.027,"SQN 104 BLOCO I,",ASA NORTE,BRASILIA,DF,"710 NORTE, - PA 17",SCLRN 710 BLOCO G - ASA NORTE - 70750-537 - BRASILIA - DF - BRASILIA,-15.776194,-47.882285,-15.759003,-47.892439,-15.758313,-47.892943,,
TAXIGOV_DF,516454.0,Ministério da Educação,CONCLUÍDA,1 - REUNIAO EXTERNA,2.44,7.71,2022-04-01 10:27:48.980,2022-04-01 10:27:58.310,2022-04-01 10:31:41.123,2022-04-01 10:31:57.667,2022-04-01 10:37:34.970,SQS 202 BLOCO A,ASA SUL,BRASILIA,DF,"Ministerio da Educacao (MEC), Esplanada dos Ministerios, Bl. L, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.805456,-47.885330,-15.794903,-47.873218,-15.793501,-47.872888,,
TAXIGOV_DF,516455.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,5.43,17.16,2022-04-01 10:28:33.377,2022-04-01 10:28:44.667,2022-04-01 10:29:01.297,2022-04-01 10:29:08.317,2022-04-01 10:38:49.183,"SGO QUADRA 1,",SETORES COMPLEMENTARES,BRASILIA,DF,"MINISTERIO DA ECONOMIA BL K, - PA 2",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.77608,-47.912009,-15.79482,-47.87401,-15.794637,-47.873632,,
TAXIGOV_DF,516457.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.35,6.32,2022-04-01 10:28:58.790,2022-04-01 10:32:35.767,2022-04-01 10:34:45.960,2022-04-01 10:34:49.027,2022-04-01 10:39:42.313,BLOCO K - ESPLANADA DOS MINISTERIOS,ASA SUL,BRASILIA,DF,"Ministerio da Economia - Bloco F, Anexo B, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.794735,-47.873864,-15.80139,-47.869905,-15.801591,-47.869341,,
TAXIGOV_DF,516460.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,2.55,8.06,2022-04-01 10:30:37.617,2022-04-01 10:30:51.460,2022-04-01 10:33:47.547,2022-04-01 10:34:20.110,2022-04-01 10:42:22.627,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",,BRASÍLIA,DF,INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA - INCRA/SEDE - ASA NORTE - BRASÍLIA / DF,SBN QUADRA 1 - ASA NORTE - 70040-010 - BRASILIA - DF - BRASÍLIA,-15.799534,-47.870929,-15.790885,-47.879560,-15.791029,-47.879407,,
TAXIGOV_DF,516463.0,Ministério Cidadania,CONCLUÍDA,1 - REUNIAO EXTERNA,12.45,39.34,2022-04-01 10:33:07.303,2022-04-01 10:33:18.230,2022-04-01 10:37:46.380,2022-04-01 10:37:55.983,2022-04-01 10:52:44.950,ED.THE UNION,ASA SUL,BRASILIA,DF,"DNIT - Departamento Nacional de Infraestrutura de Transportes, SAN Qd. 3 Bl. A, Brasilia, Brasilia, DF",SBN QUADRA 2 - ASA NORTE - 70040-020 - BRASILIA - DF - BRASILIA,-15.836361,-47.951692,-15.790708,-47.875234,-15.789372,-47.874936,,
TAXIGOV_DF,516465.0,Advocacia Geral da União,CONCLUÍDA,1 - REUNIAO EXTERNA,3.0,9.47,2022-04-01 10:33:39.900,2022-04-01 10:34:31.687,2022-04-01 10:37:43.400,2022-04-01 10:37:58.470,2022-04-01 10:45:52.483,"ADVOCACIA-GERAL DA UNIAO, 6",ASA SUL,BRASILIA,DF,"Anexo II STF, Brasilia, Distrito Federal",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.802307,-47.880461,-15.802941,-47.861385,-15.803453,-47.861101,,
TAXIGOV_DF,516471.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.56,6.32,2022-04-01 10:34:49.350,2022-04-01 10:35:43.847,2022-04-01 10:42:58.467,2022-04-01 10:43:03.960,2022-04-01 10:45:42.337,EM BLOCO P,BRASILIA,BRASILIA,DF,"CGU - Controladoria-Geral da Uniao, Asa Sul, Brasilia, Distrito Federal",SAUS QUADRA 2 - ASA SUL - 70070-020 - BRASILIA - DF - BRASILIA,-15.796377,-47.869685,-15.800754,-47.878299,-15.800760,-47.878785,,
TAXIGOV_DF,516479.0,Ministério Cidadania,CONCLUÍDA,1 - REUNIAO EXTERNA,2.02,6.38,2022-04-01 10:40:09.337,2022-04-01 10:40:17.363,2022-04-01 10:40:26.493,2022-04-01 10:41:20.280,2022-04-01 10:44:39.130,"MINISTERIO DA CIDADANIA - MC, EIXO MONUMENTAL",BRASILIA,BRASILIA,DF,"DNIT - Departamento Nacional de Infraestrutura de Transportes, SAN Qd. 3 Bl. A, ZONA CIVICOADMINISTRATIVA, BRASILIA, DF",SBN QUADRA 2 - ASA NORTE - 70040-020 - BRASILIA - DF - BRASILIA,-15.798614,-47.872419,-15.790708,-47.875235,-15.789345,-47.875006,,
TAXIGOV_DF,516480.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,5.08,16.04,2022-04-01 10:40:35.580,2022-04-01 10:40:44.273,2022-04-01 10:40:56.363,2022-04-01 10:41:01.090,2022-04-01 10:50:13.833,"MINISTERIO DA ECONOMIA BL K,",PA 2,BRASILIA,DF,"SGO QUADRA 1, - SETORES COMPLEMENTARES",SGO QUADRA 5 - SETORES COMPLEMENTARES - 70610-650 - BRASILIA - DF - BRASILIA,-15.79482,-47.87401,-15.77608,-47.912009,-15.780059,-47.910806,,
TAXIGOV_DF,516481.0,Ministério da Saúde,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,9.96,31.46,2022-04-01 10:40:50.090,2022-04-01 10:41:04.560,2022-04-01 10:44:18.160,2022-04-01 10:45:19.230,2022-04-01 10:59:07.770,MINISTERIO DA SAUDE - ANEXO B,BRASILIA,BRASILIA,DF,"Superintendencia Regional da Policia Federal, SAIS Qd. 7, Lt. 23, Brasilia, Brasilia, DF",CRS 516 BLOCO C - ASA SUL - 70381-535 - BRASILIA - DF - BRASILIA,-15.802002,-47.869174,-15.828960,-47.933891,-15.828756,-47.932945,,
TAXIGOV_DF,516483.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CONCLUÍDA,1 - REUNIAO EXTERNA,5.37,16.97,2022-04-01 10:41:20.573,2022-04-01 10:41:33.657,2022-04-01 10:46:57.360,2022-04-01 10:52:16.133,2022-04-01 11:03:26.933,VIA S. DOIS LESTE,BRASILIA,BRASILIA,DF,"Ministerio do Desenvolvimento Regional, Via W 5 Norte, 174, Asa Norte, Brasilia, Distrito Federal",SCRN 706/707 BLOCO E - ASA NORTE - 70740-650 - BRASILIA - DF - BRASILIA,-15.800857,-47.870741,-15.770399,-47.893189,-15.770259,-47.892881,,
TAXIGOV_DF,516484.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.06,6.5,2022-04-01 10:41:27.333,2022-04-01 10:45:25.173,2022-04-01 10:46:26.157,2022-04-01 10:49:37.547,2022-04-01 10:53:55.410,MINISTÉRIO DA ECONOMIA - BLOCO J,,BRASÍLIA,DF,CENTRO EMPRESARIAL CNC - ASA NORTE - BRASÍLIA / DF,SQN 402 BLOCO DOM - ASA NORTE - 70834-040 - BRASILIA - DF - BRASÍLIA,-15.794871,-47.874750,-15.785906,-47.875463,-15.785745,-47.875395,,
TAXIGOV_DF,516487.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,1.82,6.32,2022-04-01 10:44:44.577,2022-04-01 10:44:55.870,2022-04-01 10:53:04.523,2022-04-01 10:53:07.163,2022-04-01 10:56:07.083,"EDIFICIO SIDERBRAS - SECRETARIA DA AQUICULTURA E PESCA DO MAPA - REITORIA DO IFB, 535",ASA SUL,BRASILIA,DF,"Ministerio da Agricultura, Pecuaria e Abastecimento, Eixo Monumental, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.801115,-47.879288,-15.799534,-47.870929,-15.800668,-47.87095,,
TAXIGOV_DF,516488.0,CENSIPAM,CONCLUÍDA,1 - REUNIAO EXTERNA,13.23,41.82,2022-04-01 10:45:14.640,2022-04-01 10:46:33.837,2022-04-01 10:49:25.450,2022-04-01 10:50:07.910,2022-04-01 11:11:14.210,MINISTERIO DA DEFESA,PA 2,BRASILIA,DF,"Centro Gestor e Operacional do Sistema de Protecao da Amazonia - Cansipam/Ministerio da Defesa, SPO, Setor Policial, Brasilia, DF",SPO - BRASILIA - DF - BRASILIA,-15.796665,-47.868959,-15.816441,-47.938373,-15.815132,-47.941113,2022-04-04 09:43:39.723,
TAXIGOV_DF,516496.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.06,6.52,2022-04-01 10:46:05.817,2022-04-01 10:53:58.417,2022-04-01 10:56:48.157,2022-04-01 10:56:59.807,2022-04-01 11:01:29.813,MINISTÉRIO DA ECONOMIA - BLOCO J,,BRASÍLIA,DF,CENTRO EMPRESARIAL CNC - ASA NORTE - BRASÍLIA / DF,SQN 402 BLOCO DOM - ASA NORTE - 70834-040 - BRASILIA - DF - BRASÍLIA,-15.794871,-47.874750,-15.785906,-47.875463,-15.785770,-47.875221,,
TAXIGOV_DF,516497.0,Presidência da República,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,9.99,31.57,2022-04-01 10:46:32.833,2022-04-01 10:46:40.480,2022-04-01 10:47:06.433,2022-04-01 10:49:54.630,2022-04-01 11:06:50.767,"SMU HMAB,",SMU,BRASILIA,DF,"ANEXO PALACIO PLANALTO, - PA 1",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.77242,-47.93008,-15.79924,-47.85909,-15.799774,-47.859292,,
TAXIGOV_DF,516499.0,Ministério das Relaçoes Exteriores,CONCLUÍDA,3 - VISITA TECNICA,2.95,9.32,2022-04-01 10:47:07.957,2022-04-01 10:47:15.903,2022-04-01 10:47:29.477,2022-04-01 10:47:30.200,2022-04-01 10:56:32.680,"710 NORTE, BLOCO G",PA 17,BRASILIA,DF,SQS 104 BLOCO I,SQN 104 BLOCO J - ASA NORTE - 70733-100 - BRASILIA - DF - BRASILIA,-15.759003,-47.892439,,,-15.776111,-47.882106,,
TAXIGOV_DF,516502.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.17,6.32,2022-04-01 10:48:34.807,2022-04-01 10:54:02.027,2022-04-01 10:57:37.127,2022-04-01 10:58:04.927,2022-04-01 11:03:45.647,MINISTERIO DA ECONOMIA - BLOCO J,,BRASILIA,DF,"Ministerio da Economia - Bloco F, Zona Civico-Administrativa, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.794871,-47.874750,-15.799624,-47.869075,-15.80051,-47.869515,,
TAXIGOV_DF,516507.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,4.76,15.03,2022-04-01 10:51:26.573,2022-04-01 10:54:47.940,,2022-04-01 11:01:41.637,2022-04-01 11:24:37.360,MINISTERIO DA ECONOMIA - BLOCO K,,BRASILIA,DF,"Palacio Itamaraty, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF,-15.794738,-47.873794,-15.800678,-47.867296,-15.794756,-47.873646,,
TAXIGOV_DF,516508.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,6.11,19.3,2022-04-01 10:52:32.517,2022-04-01 10:52:38.373,2022-04-01 10:52:50.410,2022-04-01 10:53:02.103,2022-04-01 11:10:46.647,"SGON, QD 1",PA 32,BRASILIA,DF,"MINISTERIO DA ECONOMIA BL K, - PA 2",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.768681,-47.9206,-15.79482,-47.87401,-15.794648,-47.873597,,
TAXIGOV_DF,516513.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.92,9.24,2022-04-01 10:55:49.020,2022-04-01 10:55:58.820,2022-04-01 11:01:41.957,2022-04-01 11:01:46.933,2022-04-01 11:07:36.777,"MINISTERIO DA ECONOMIA - BLOCO F, ANEXO B, 5",ASA SUL,BRASILIA,DF,"Ministerio da Fazenda (Orgaos Centrais), Saus Quadra 6, Asa Sul, Brasilia, DF",SQS 402 BLOCO N - ASA SUL - 70236-140 - BRASILIA - DF - BRASILIA,-15.80139,-47.869905,-15.805996,-47.881467,-15.806184,-47.881531,,
TAXIGOV_DF,516514.0,Ministério da Defesa,CONCLUÍDA,1 - REUNIAO EXTERNA,16.45,51.98,2022-04-01 10:55:57.057,2022-04-01 10:56:06.687,2022-04-01 11:05:41.000,2022-04-01 11:15:14.460,2022-04-01 11:33:04.563,"BASE AEREA DE BRASILIA, BABR",AEROPORTO,BRASILIA,DF,"Ministerio da Defesa, Eixo Monumental, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.869449,-47.908414,-15.796665,-47.868959,-15.79617,-47.868665,2022-04-07 09:13:15.263,
TAXIGOV_DF,516519.0,Ministério do Turismo,CONCLUÍDA,1 - REUNIAO EXTERNA,1.67,6.32,2022-04-01 10:57:26.190,2022-04-01 11:00:08.400,2022-04-01 11:05:10.293,2022-04-01 11:05:10.647,2022-04-01 11:09:16.820,MINISTERIO DO TURISMO - GARAGEM,PA 2,BRASILIA,DF,"Ministerio do Meio Ambiente, Eixo Monumental, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.795652,-47.867357,-15.798594,-47.872431,-15.799643,-47.872472,,
TAXIGOV_DF,516520.0,Ministério das Relaçoes Exteriores,CONCLUÍDA,3 - VISITA TECNICA,8.03,25.37,2022-04-01 10:57:36.707,2022-04-01 10:57:56.450,2022-04-01 10:58:07.367,2022-04-01 10:58:07.450,2022-04-01 12:06:59.423,"SQN 104 BLOCO I,",ASA NORTE,BRASILIA,DF,"ITAMARATI, - PA 1",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.776194,-47.882285,-15.810675,-47.871969,-15.800553,-47.868251,,
TAXIGOV_DF,516521.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,11.58,36.59,2022-04-01 10:58:02.917,2022-04-01 10:58:17.227,2022-04-01 11:07:16.377,2022-04-01 11:16:32.190,2022-04-01 11:31:54.067,ABIN,ASA SUL,BRASILIA,DF,"Palacio do Planalto, Brasilia, DF",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.831100,-47.949300,-15.799048,-47.860768,-15.799282,-47.861788,,
TAXIGOV_DF,516522.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,1.87,6.32,2022-04-01 10:58:11.170,2022-04-01 10:58:21.730,2022-04-01 11:03:38.893,2022-04-01 11:05:15.427,2022-04-01 11:10:44.010,BANCA PALACIO DO DESENVOLVIMENTO,ASA NORTE,BRASILIA,DF,"Ministerio da Agricultura, Pecuaria e Abastecimento, Eixo Monumental, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.791106,-47.879616,-15.799534,-47.870929,-15.799486,-47.870733,,
TAXIGOV_DF,516524.0,Ministério das Comunicações,CONCLUÍDA,1 - REUNIAO EXTERNA,23.47,74.17,2022-04-01 10:59:22.637,2022-04-01 10:59:55.157,2022-04-01 11:12:37.277,2022-04-01 11:12:39.913,2022-04-01 11:39:04.443,"CONDOMINIO ACQUA VILLAGE, 4155",SUL AGUAS CLARAS,BRASILIA,DF,"ALA 1 - Base Aerea de Brasilia, Brasilia, DF",AEB - BRASILIA - DF - BRASILIA,-15.834424,-48.043113,-15.871267,-47.908699,-15.867173,-47.908031,,
TAXIGOV_DF,516525.0,Ministério da Economia,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,2.47,7.81,2022-04-01 10:59:47.410,2022-04-01 10:59:55.567,2022-04-01 11:03:23.330,2022-04-01 11:03:49.137,2022-04-01 11:09:56.853,APEX-BRASIL,ASA NORTE,BRASILIA,DF,"Ministerio da Economia - Bloco P, Eixo Monumental, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.785896,-47.87531,-15.796036,-47.869675,-15.796056,-47.869576,,
TAXIGOV_DF,516527.0,Ministério da Educação,CONCLUÍDA,1 - REUNIAO EXTERNA,3.39,10.7,2022-04-01 11:00:47.100,2022-04-01 11:01:03.427,2022-04-01 11:05:05.310,2022-04-01 11:05:47.940,2022-04-01 11:12:31.123,MINISTERIO DA EDUCACAO,PA 2,BRASILIA,DF,"BL A, Asa Sul, Brasilia, DF",CLS 202 BLOCO A - ASA SUL - 70232-515 - BRASILIA - DF - BRASILIA,-15.795007,-47.873047,-15.809148,-47.888305,-15.804334,-47.885632,,
TAXIGOV_DF,516531.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.21,13.3,2022-04-01 11:01:33.560,2022-04-01 11:02:57.253,2022-04-01 11:07:02.253,2022-04-01 11:12:29.677,2022-04-01 11:19:09.297,PO700-MINISTÉRIO DA SAÚDE,ASA NORTE,BRASÍLIA,DF,MINISTÉRIO DA SAÚDE - BLOCO G - BRASÍLIA / DF,ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASÍLIA,-15.783626,-47.890344,-15.800236,-47.868381,-15.800186,-47.868156,,
TAXIGOV_DF,516532.0,Ministério da Saúde,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,10.08,31.84,2022-04-01 11:02:10.763,2022-04-01 11:02:19.287,2022-04-01 11:02:31.067,2022-04-01 11:14:06.620,2022-04-01 11:26:57.240,"SPS, POLICIA FEDERAL",PA 9,BRASILIA,DF,"ANEXO MINISTERIO DA SAÚDE, - PA 1",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.832881,-47.930348,-15.80167,-47.86859,-15.801541,-47.869212,,
TAXIGOV_DF,516534.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,16.33,51.59,2022-04-01 11:04:00.660,2022-04-01 11:04:12.447,2022-04-01 11:24:46.130,2022-04-01 11:30:02.347,2022-04-01 11:56:37.743,COLONIA AGRICOLA AGUAS CLARAS,GUARA,BRASILIA,DF,"ALA 1 - Base Aerea de Brasilia, Brasilia, Distrito Federal",AEB - BRASILIA - DF - BRASILIA,-15.825666,-47.995638,-15.871267,-47.908699,-15.867201,-47.908091,,
TAXIGOV_DF,516535.0,Ministério do Turismo,CONCLUÍDA,1 - REUNIAO EXTERNA,3.44,10.87,2022-04-01 11:04:34.147,2022-04-01 11:07:25.167,2022-04-01 11:12:41.423,2022-04-01 11:12:44.050,2022-04-01 11:20:07.213,SCS BLOCO C,BRASILIA,BRASILIA,DF,"Ministerio do Turismo, n bl U, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.794946,-47.892573,-15.796887,-47.868230,-15.796612,-47.867926,,
TAXIGOV_DF,516537.0,Presidência da República,CONCLUÍDA,3 - VISITA TECNICA,18.47,58.38,2022-04-01 11:07:11.933,2022-04-01 11:07:24.833,2022-04-01 11:14:02.697,2022-04-01 11:15:47.970,2022-04-01 11:46:03.693,COORDENACAO DE SAUDE DA PRESIDENCIA DA REPUBLICA,BRASILIA,BRASILIA,DF,"ALA 1 - Base Aerea de Brasilia, Brasilia, DF",AEB - BRASILIA - DF - BRASILIA,-15.79904,-47.858917,-15.871267,-47.908699,-15.867180,-47.908081,,
TAXIGOV_DF,516543.0,Ministério da Economia,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,3.62,11.43,2022-04-01 11:07:52.307,2022-04-01 11:09:08.433,2022-04-01 11:12:27.630,2022-04-01 11:13:12.927,2022-04-01 11:19:27.770,BLOCO J - ESPLANADA DOS MINISTERIOS,ASA SUL,BRASILIA,DF,"Procuradoria-Geral da Fazenda Nacional, Via L2 Norte, 5646-5840, Asa Norte, Brasilia, DF",SQN 402 BLOCO DOM - ASA NORTE - 70834-040 - BRASILIA - DF - BRASILIA,-15.794483,-47.874682,-15.786220,-47.875244,-15.785651,-47.875392,,
TAXIGOV_DF,516546.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,16.21,51.22,2022-04-01 11:09:01.040,2022-04-01 11:09:12.327,2022-04-01 11:15:14.583,2022-04-01 11:22:40.917,2022-04-01 11:47:02.083,SIA TRECHO 3 LOTES PARES,ASA SUL,BRASILIA,DF,"Anexo do Ministerio da Saude, Eixo Monumental, G, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.803064,-47.951254,-15.801788,-47.868714,-15.800246,-47.868156,,
TAXIGOV_DF,516547.0,Ministério das Relaçoes Exteriores,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,2.94,9.29,2022-04-01 11:09:40.393,2022-04-01 11:09:48.753,2022-04-01 11:12:33.217,2022-04-01 11:12:33.613,2022-04-01 11:18:43.793,ANEXO II DO ITAMARATY (BOLO DE NOIVA),PA 1,BRASILIA,DF,"Perfil Computacional filial DF, Asa Norte, Brasilia, DF",SCN QUADRA 1 BLOCO E - ASA NORTE - 70711-050 - BRASILIA - DF - BRASILIA,-15.802059,-47.867970,-15.788769,-47.883883,-15.78776,-47.884258,,
TAXIGOV_DF,516550.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CONCLUÍDA,1 - REUNIAO EXTERNA,5.71,18.05,2022-04-01 11:12:39.133,2022-04-01 11:12:53.560,2022-04-01 11:16:22.123,2022-04-01 11:16:50.553,2022-04-01 11:28:02.260,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACOES - MCTI",PA 2,BRASILIA,DF,"Ministerio do Desenvolvimento Regional, Via W 5 Norte, 174, Asa Norte, Brasilia, DF",SCRN 706/707 BLOCO E - ASA NORTE - 70740-650 - BRASILIA - DF - BRASILIA,-15.799863,-47.870052,-15.770399,-47.893189,-15.770150,-47.892949,,
TAXIGOV_DF,516556.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,8.15,25.74,2022-04-01 11:15:26.640,2022-04-01 11:16:45.443,2022-04-01 11:23:39.017,2022-04-01 11:23:41.863,2022-04-01 11:33:47.060,"CLUBE DO EXERCITO, SCES TRECHO 2",ASA SUL,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.819044,-47.862030,-15.800236,-47.868381,-15.800268,-47.868198,,
TAXIGOV_DF,516558.0,Ministério da Infraestrutura,CONCLUÍDA,1 - REUNIAO EXTERNA,5.97,18.87,2022-04-01 11:16:00.603,2022-04-01 11:16:09.810,2022-04-01 11:19:31.610,2022-04-01 11:19:41.227,2022-04-01 11:32:35.850,MINISTERIO DOS TRANSPORTES - ANEXO A E B,ASA SUL,BRASILIA,DF,"Sgon R2, Brasilia, Brasilia, DF",PC MUNICIPAL - ZONA CIVICOADMINISTRATIVA - 70070-550 - BRASILIA - DF - BRASILIA,-15.795428,-47.866892,-15.780564,-47.910978,-15.780628,-47.910938,,
TAXIGOV_DF,516560.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.73,6.32,2022-04-01 11:18:18.897,2022-04-01 11:18:31.877,2022-04-01 11:23:29.537,2022-04-01 11:24:25.457,2022-04-01 11:28:49.197,"MINISTERIO DA ECONOMIA - BLOCO F, ANEXO B, 5",PA 2,BRASILIA,DF,"Ministerio da Economia - Bloco K, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.80139,-47.869905,-15.794996,-47.873968,-15.794821,-47.873624,,
